,matrix,number_of_nodes,number_of_edges,diameter,radius,average_in_deg,average_out_deg,max_in_deg,max_out_deg,sle,convergence_speed
739,167x167,27889,8517,2,2,51.0,51.0,51,72,(0.14611735546267582+0j),18.704688549041748
740,168x168,28224,21168,2,2,126.0,126.0,126,139,(0.06919580560892666+0.004012763174162742j),89.61267948150635
741,168x168,28224,19824,2,2,118.0,118.0,118,136,(0.0748121101259285+0.015853417130195557j),79.12651348114014
742,168x168,28224,18480,2,2,110.0,110.0,110,124,(0.07741120578617576+0.011221778553128064j),65.55279850959778
743,168x168,28224,16968,2,2,101.0,101.0,101,120,(0.08186217285949961+0j),59.42060375213623
744,168x168,28224,15624,2,2,93.0,93.0,93,109,(0.094156726901455+0.026099239867147402j),47.33008074760437
745,168x168,28224,14280,2,2,85.0,85.0,85,103,(0.09216772955877489+0j),39.35985517501831
746,168x168,28224,12768,2,2,76.0,76.0,76,91,(0.10411455089799182+0.02893462284060078j),35.20610570907593
747,168x168,28224,11424,2,2,68.0,68.0,68,84,(0.11734229312452406+0j),27.536287307739258
748,168x168,28224,9912,2,2,59.0,59.0,59,77,(0.1242911200417755+0.028556387657994398j),21.351821660995483
749,168x168,28224,8568,2,2,51.0,51.0,51,68,(0.1351296075707795+0j),16.584080696105957
750,169x169,28561,21463,2,2,127.0,127.0,127,140,(0.07726543568027856+0j),91.29968810081482
751,169x169,28561,20111,2,2,119.0,119.0,119,137,(0.06843956307445381+0.005393811008783484j),82.3722779750824
752,169x169,28561,18590,2,2,110.0,110.0,110,124,(0.07706759274801976+0j),69.9226586818695
753,169x169,28561,17238,2,2,102.0,102.0,102,123,(0.08476396155493753+0j),55.17181944847107
754,169x169,28561,15717,2,2,93.0,93.0,93,112,(0.09101811076008465+0.012343403929435396j),53.35664439201355
755,169x169,28561,14365,2,2,85.0,85.0,85,103,(0.0983086092279439+0.005778311668993582j),38.461692571640015
756,169x169,28561,13013,2,2,77.0,77.0,77,94,(0.10625928531909168+0j),35.634711027145386
757,169x169,28561,11492,2,2,68.0,68.0,68,88,(0.11202469858411696+0j),26.922446727752686
758,169x169,28561,10140,2,2,60.0,60.0,60,78,(0.12100704686470411+0.016707365216477442j),23.92481231689453
759,169x169,28561,8619,2,2,51.0,51.0,51,66,(0.13805539561090086+0.02119346091945874j),16.555429697036743
760,16x16,256,192,2,2,12.0,12.0,12,15,(0.20420498089748074+0.037481143000251224j),0.31233954429626465
761,16x16,256,192,2,2,12.0,12.0,12,14,(0.1840932377903638+0.023492951786120205j),0.39652442932128906
762,16x16,256,176,2,2,11.0,11.0,11,14,(0.2362290909581578+0j),0.331528902053833
763,16x16,256,160,2,2,10.0,10.0,10,14,(0.19414538767352718+0j),0.26278162002563477
764,16x16,256,144,2,2,9.0,9.0,9,14,(0.31140192714068105+0.045381515403859714j),0.2729933261871338
765,16x16,256,144,2,2,9.0,9.0,9,14,(0.2323474443490396+0.048375677162530606j),0.24261927604675293
766,16x16,256,128,3,2,8.0,8.0,8,11,(0.3398130229134436+0.06770456973952477j),0.21439266204833984
767,16x16,256,112,3,2,7.0,7.0,7,11,(0.2886343874717717+0.15781453751171282j),0.1718602180480957
768,16x16,256,96,3,2,6.0,6.0,6,10,(0.3490838011586045+0.07029428139340096j),0.11098074913024902
769,16x16,256,80,3,3,5.0,5.0,5,8,(0.31988540429542417+0j),0.09098196029663086
770,170x170,28900,21760,2,2,128.0,128.0,128,143,(0.0654365231412499+0.006343551652932005j),88.2869462966919
771,170x170,28900,20230,2,2,119.0,119.0,119,133,(0.07789042053201962+0.013762286822568881j),77.64993000030518
772,170x170,28900,18870,2,2,111.0,111.0,111,130,(0.07672371115118108+0j),69.48887538909912
773,170x170,28900,17340,2,2,102.0,102.0,102,117,(0.08150343410462933+0j),57.45613622665405
774,170x170,28900,15980,2,2,94.0,94.0,94,112,(0.08753368978901846+0.02433560381816734j),47.467612504959106
775,170x170,28900,14620,2,2,86.0,86.0,86,103,(0.09867723076016695+0j),42.00096154212952
776,170x170,28900,13090,2,2,77.0,77.0,77,92,(0.09615606937917118+0.012346420692941158j),36.72873616218567
777,170x170,28900,11560,2,2,68.0,68.0,68,80,(0.1087015935698124+0.03283148986886733j),31.603877305984497
778,170x170,28900,10200,2,2,60.0,60.0,60,75,(0.13331177135618805+0j),22.159754276275635
779,170x170,28900,8670,2,2,51.0,51.0,51,66,(0.15311350063282764+0j),17.01712417602539
780,171x171,29241,22059,2,2,129.0,129.0,129,141,(0.061142276736207535+0.018320826782866458j),94.62029647827148
781,171x171,29241,20520,2,2,120.0,120.0,120,135,(0.06547015458932359+0.005997546762646502j),83.73770046234131
782,171x171,29241,19152,2,2,112.0,112.0,112,130,(0.06843255034521728+0.03502210653842652j),69.13403987884521
783,171x171,29241,17613,2,2,103.0,103.0,103,118,(0.08279855965905764+0.0021941678245800504j),57.058714389801025
784,171x171,29241,16245,2,2,95.0,95.0,95,113,(0.0990125471140454+0j),53.25253081321716
785,171x171,29241,14706,2,2,86.0,86.0,86,107,(0.09690983221315538+0.015456947001896601j),44.350908279418945
786,171x171,29241,13167,2,2,77.0,77.0,77,93,(0.09866137666677467+0.05958515994275346j),38.518418312072754
787,171x171,29241,11799,2,2,69.0,69.0,69,89,(0.11231783346256356+0.005903246013241819j),29.305310487747192
788,171x171,29241,10260,2,2,60.0,60.0,60,75,(0.12875907683581234+0.005318463997198168j),22.807278633117676
789,171x171,29241,8892,2,2,52.0,52.0,52,68,(0.144745259765294+0j),19.217201709747314
790,172x172,29584,22188,2,2,129.0,129.0,129,141,(0.07047051144521707+0.0032054951420863063j),99.01092886924744
791,172x172,29584,20812,2,2,121.0,121.0,121,137,(0.07187117013081701+0.01773993741326848j),79.60116195678711
792,172x172,29584,19264,2,2,112.0,112.0,112,134,(0.07644141468896772+0j),70.07132697105408
793,172x172,29584,17888,2,2,104.0,104.0,104,121,(0.08232925846890768+0.005453462523390645j),60.016258239746094
794,172x172,29584,16340,2,2,95.0,95.0,95,112,(0.08876723122966837+0.00882977206273162j),53.15099239349365
795,172x172,29584,14964,2,2,87.0,87.0,87,100,(0.09979389264071785+0j),45.46579051017761
796,172x172,29584,13416,2,2,78.0,78.0,78,92,(0.09926873774908199+0.018865833881616348j),36.60541343688965
797,172x172,29584,11868,2,2,69.0,69.0,69,88,(0.11041447596684596+0.017708980568661586j),29.290862321853638
798,172x172,29584,10492,2,2,61.0,61.0,61,77,(0.12278319981860131+0.03153551860149751j),26.685883283615112
799,172x172,29584,8944,2,2,52.0,52.0,52,68,(0.1377890701402949+0.04110628776467066j),19.47935461997986
800,173x173,29929,22490,2,2,130.0,130.0,130,145,(0.06505435539670933+0.013025732737786072j),94.17262411117554
801,173x173,29929,21106,2,2,122.0,122.0,122,137,(0.07392805738780169+0j),78.07244920730591
802,173x173,29929,19549,2,2,113.0,113.0,113,130,(0.07594684476665473+0.009879595321322402j),76.17815327644348
803,173x173,29929,17992,2,2,104.0,104.0,104,118,(0.09104999194151182+0j),61.05368113517761
804,173x173,29929,16608,2,2,96.0,96.0,96,112,(0.09297555535042624+0j),52.322888135910034
805,173x173,29929,15051,2,2,87.0,87.0,87,110,(0.09421146306925895+0.004918270298307662j),44.112244844436646
806,173x173,29929,13494,2,2,78.0,78.0,78,98,(0.10819442803124053+0j),38.11132740974426
807,173x173,29929,12110,2,2,70.0,70.0,70,90,(0.12287785272362027+0j),31.93944787979126
808,173x173,29929,10553,2,2,61.0,61.0,61,75,(0.1223380323587899+0j),24.97905445098877
809,173x173,29929,8996,2,2,52.0,52.0,52,68,(0.13713083306301987+0.032770382489100185j),18.809959888458252
810,174x174,30276,22794,2,2,131.0,131.0,131,147,(0.06563443094052879+0.013322783063513262j),100.5516471862793
811,174x174,30276,21228,2,2,122.0,122.0,122,136,(0.07311434501293827+0j),80.16001033782959
812,174x174,30276,19836,2,2,114.0,114.0,114,132,(0.07206361772852216+0.005540870239480172j),70.83850502967834
813,174x174,30276,18270,2,2,105.0,105.0,105,118,(0.08530878291981603+0j),63.878185510635376
814,174x174,30276,16704,2,2,96.0,96.0,96,114,(0.08572079077273974+0j),53.812522411346436
815,174x174,30276,15312,2,2,88.0,88.0,88,105,(0.09645301011171091+0.003128778598077609j),42.59948706626892
816,174x174,30276,13746,2,2,79.0,79.0,79,95,(0.09928284889597098+0.005045088469999408j),36.881701707839966
817,174x174,30276,12180,2,2,70.0,70.0,70,88,(0.11511973075543411+0j),30.055995225906372
818,174x174,30276,10614,2,2,61.0,61.0,61,76,(0.12350867246620569+0j),25.03985357284546
819,174x174,30276,9222,2,2,53.0,53.0,53,79,(0.15526669928429937+0j),21.874099493026733
820,175x175,30625,23100,2,2,132.0,132.0,132,143,(0.06400421269502489+0.007011460750778994j),101.0995683670044
821,175x175,30625,21525,2,2,123.0,123.0,123,136,(0.06511484667695254+0j),83.16804075241089
822,175x175,30625,19950,2,2,114.0,114.0,114,133,(0.07465196176504031+0.019397262893858482j),73.97101783752441
823,175x175,30625,18375,2,2,105.0,105.0,105,123,(0.08022322024787845+0.030269912360902883j),65.24219059944153
824,175x175,30625,16975,2,2,97.0,97.0,97,112,(0.0852243388517469+0.0007067269663278899j),49.501744747161865
825,175x175,30625,15400,2,2,88.0,88.0,88,105,(0.09978474557089703+0.01644830905566875j),45.997626543045044
826,175x175,30625,13825,2,2,79.0,79.0,79,100,(0.10683151130029896+0j),36.09261202812195
827,175x175,30625,12250,2,2,70.0,70.0,70,86,(0.11014628642613362+0.015857911566851002j),31.682485342025757
828,175x175,30625,10850,2,2,62.0,62.0,62,81,(0.1297276334319128+0.0036110297411645928j),27.639097929000854
829,175x175,30625,9275,2,2,53.0,53.0,53,64,(0.13756051286700532+0j),20.140379667282104
830,176x176,30976,23232,2,2,132.0,132.0,132,146,(0.06767792074436714+0.004761014485769377j),97.56355404853821
831,176x176,30976,21824,2,2,124.0,124.0,124,138,(0.06929577684465987+0.004260748395756128j),78.59939122200012
832,176x176,30976,20240,2,2,115.0,115.0,115,131,(0.07572239289375007+0.023263800406591026j),70.4713613986969
833,176x176,30976,18656,2,2,106.0,106.0,106,124,(0.08224668727545806+0j),67.3245415687561
834,176x176,30976,17072,2,2,97.0,97.0,97,111,(0.08980278933854688+0.01358645535955782j),57.36217212677002
835,176x176,30976,15664,2,2,89.0,89.0,89,107,(0.09312362419600752+0j),42.66364240646362
836,176x176,30976,14080,2,2,80.0,80.0,80,95,(0.1003197759871294+0.019316720874762057j),37.827879905700684
837,176x176,30976,12496,2,2,71.0,71.0,71,87,(0.11346481712549891+0.007296624472554604j),30.453322887420654
838,176x176,30976,10912,2,2,62.0,62.0,62,81,(0.13653548092335793+0j),24.010424852371216
839,176x176,30976,9328,2,2,53.0,53.0,53,74,(0.13121767520451305+0.05202510182815682j),20.37768292427063
840,177x177,31329,23541,2,2,133.0,133.0,133,146,(0.06394947336859488+0.008230409577431284j),91.09679818153381
841,177x177,31329,21948,2,2,124.0,124.0,124,138,(0.06774486887243462+0.0015849139731009558j),93.1392171382904
842,177x177,31329,20532,2,2,116.0,116.0,116,131,(0.07277708678268306+0j),81.65675830841064
843,177x177,31329,18939,2,2,107.0,107.0,107,124,(0.0794054865964815+0.007895283559657136j),64.98326897621155
844,177x177,31329,17346,2,2,98.0,98.0,98,112,(0.08480534296712636+0.012105017937476004j),56.67817234992981
845,177x177,31329,15753,2,2,89.0,89.0,89,107,(0.09298621911443665+0j),48.36375403404236
846,177x177,31329,14160,2,2,80.0,80.0,80,97,(0.09622537568617913+0j),39.80278778076172
847,177x177,31329,12567,2,2,71.0,71.0,71,89,(0.11018162929673217+0.006408460482423076j),34.605934619903564
848,177x177,31329,10974,2,2,62.0,62.0,62,79,(0.12971945371791124+0j),25.252286195755005
849,177x177,31329,9558,2,2,54.0,54.0,54,73,(0.1387803298464369+0j),22.09390354156494
850,178x178,31684,23852,2,2,134.0,134.0,134,147,(0.06269986671296376+0j),97.06863331794739
851,178x178,31684,22250,2,2,125.0,125.0,125,142,(0.0769442764622633+0j),85.60201787948608
852,178x178,31684,20648,2,2,116.0,116.0,116,132,(0.07329121029032451+0j),76.21024656295776
853,178x178,31684,19046,2,2,107.0,107.0,107,124,(0.08114287105656628+0j),60.65846061706543
854,178x178,31684,17444,2,2,98.0,98.0,98,115,(0.08685811197530412+0j),51.54692530632019
855,178x178,31684,16020,2,2,90.0,90.0,90,111,(0.09443372697956814+0.014155479458776212j),49.79434943199158
856,178x178,31684,14418,2,2,81.0,81.0,81,100,(0.11314730316872174+0j),39.74289011955261
857,178x178,31684,12816,2,2,72.0,72.0,72,91,(0.11322492752116209+0.010616255265511416j),31.05245065689087
858,178x178,31684,11214,2,2,63.0,63.0,63,85,(0.13423180750080657+0j),27.637044668197632
859,178x178,31684,9612,2,2,54.0,54.0,54,71,(0.14034600683605325+0.02791326207230804j),21.615481853485107
860,179x179,32041,24165,2,2,135.0,135.0,135,153,(0.06827227162499816+0.002053793568784866j),105.05869746208191
861,179x179,32041,22554,2,2,126.0,126.0,126,139,(0.07001115625926005+0j),90.32218146324158
862,179x179,32041,20943,2,2,117.0,117.0,117,132,(0.07457375325805903+0.0042873693268423736j),80.33699893951416
863,179x179,32041,19332,2,2,108.0,108.0,108,127,(0.08576960519050145+0j),69.99493646621704
864,179x179,32041,17721,2,2,99.0,99.0,99,119,(0.08907678481674892+0.015199277869884707j),60.23250722885132
865,179x179,32041,16110,2,2,90.0,90.0,90,104,(0.09220206199445398+0.0177567908281102j),48.69726538658142
866,179x179,32041,14499,2,2,81.0,81.0,81,100,(0.097045434444089+0.02237450901292689j),43.49114489555359
867,179x179,32041,12888,2,2,72.0,72.0,72,90,(0.1096713355438527+0j),30.011298418045044
868,179x179,32041,11277,2,2,63.0,63.0,63,82,(0.12206780519039313+0j),25.623921155929565
869,179x179,32041,9666,2,2,54.0,54.0,54,70,(0.13058116794050278+0.03783999947672335j),22.570672750473022
870,17x17,289,221,2,2,13.0,13.0,13,16,(0.11461383476167207+0.05616893410497382j),0.41408300399780273
871,17x17,289,204,2,2,12.0,12.0,12,16,(0.20954318943033284+0.020436129554307455j),0.3464651107788086
872,17x17,289,204,2,2,12.0,12.0,12,15,(0.21859992905782594+0j),0.3425168991088867
873,17x17,289,187,2,2,11.0,11.0,11,14,(0.22140908860522246+0.06568090643100145j),0.35306835174560547
874,17x17,289,170,2,2,10.0,10.0,10,14,(0.25407839884356087+0.10947445679624386j),0.2453474998474121
875,17x17,289,153,3,2,9.0,9.0,9,13,(0.3477545756328599+0j),0.2223813533782959
876,17x17,289,136,2,2,8.0,8.0,8,10,(0.3624142288833699+0j),0.20402956008911133
877,17x17,289,119,3,2,7.0,7.0,7,10,(0.2669814718526279+0.18485891065268617j),0.14133644104003906
878,17x17,289,102,3,2,6.0,6.0,6,10,(0.3590738881215725+0.018939263744924627j),0.1595611572265625
879,17x17,289,102,3,2,6.0,6.0,6,11,(0.3707694341079392+0.18361673576637436j),0.13146662712097168
880,180x180,32400,24300,2,2,135.0,135.0,135,151,(0.06333904201305089+0j),113.06103134155273
881,180x180,32400,22680,2,2,126.0,126.0,126,145,(0.06877875605265701+0.008022841860569547j),87.45824193954468
882,180x180,32400,21240,2,2,118.0,118.0,118,133,(0.07999419319041295+0j),80.97066330909729
883,180x180,32400,19440,2,2,108.0,108.0,108,124,(0.08094574681134759+0.023367716057098867j),69.28287839889526
884,180x180,32400,18000,2,2,100.0,100.0,100,114,(0.08647741249988812+0j),58.07788968086243
885,180x180,32400,16380,2,2,91.0,91.0,91,113,(0.08824426433572127+0.029318855667647577j),49.55185675621033
886,180x180,32400,14760,2,2,82.0,82.0,82,95,(0.09609002648071549+0.028660639599640606j),41.68905425071716
887,180x180,32400,12960,2,2,72.0,72.0,72,89,(0.10527530550315056+0.012644804676303793j),32.10959458351135
888,180x180,32400,11340,2,2,63.0,63.0,63,84,(0.13452717473314493+0j),26.363828420639038
889,180x180,32400,9720,2,2,54.0,54.0,54,73,(0.12668586130993637+0.028089383387142633j),20.249138355255127
890,181x181,32761,24616,2,2,136.0,136.0,136,153,(0.06113848046313886+0.01595046190639614j),108.82883954048157
891,181x181,32761,22987,2,2,127.0,127.0,127,144,(0.06786212425577245+0.003982248067061466j),101.08708596229553
892,181x181,32761,21358,2,2,118.0,118.0,118,137,(0.07332662940105929+0j),80.28278112411499
893,181x181,32761,19729,2,2,109.0,109.0,109,126,(0.08086965605562606+0j),72.54131078720093
894,181x181,32761,18100,2,2,100.0,100.0,100,118,(0.09508311606299069+0j),57.02608323097229
895,181x181,32761,16471,2,2,91.0,91.0,91,107,(0.09523882492979509+0.007697829250282686j),51.202641010284424
896,181x181,32761,14842,2,2,82.0,82.0,82,101,(0.10287114338468697+0.017942321700375564j),41.33250403404236
897,181x181,32761,13213,2,2,73.0,73.0,73,95,(0.11466532465874102+0j),36.09957671165466
898,181x181,32761,11584,2,2,64.0,64.0,64,82,(0.11299568782005195+0.010150637917213198j),27.495178937911987
899,181x181,32761,9955,2,2,55.0,55.0,55,70,(0.13098736291618912+0.03493886597733492j),22.595370531082153
900,182x182,33124,24934,2,2,137.0,137.0,137,150,(0.06490454765691589+0.004576403798407144j),109.32043695449829
901,182x182,33124,23296,2,2,128.0,128.0,128,145,(0.07331634058945773+0j),95.47751975059509
902,182x182,33124,21658,2,2,119.0,119.0,119,135,(0.07457205482806309+0.0018030050160473398j),84.08194160461426
903,182x182,33124,20020,2,2,110.0,110.0,110,127,(0.08199723789314797+0j),71.76237916946411
904,182x182,33124,18382,2,2,101.0,101.0,101,124,(0.0929522790477226+0j),61.021204471588135
905,182x182,33124,16744,2,2,92.0,92.0,92,111,(0.09996690980240389+0j),48.05013704299927
906,182x182,33124,14924,2,2,82.0,82.0,82,101,(0.09952969285801616+0.039816695946121666j),37.72497296333313
907,182x182,33124,13286,2,2,73.0,73.0,73,92,(0.10853800723512082+0j),35.3737211227417
908,182x182,33124,11648,2,2,64.0,64.0,64,80,(0.11813435368010064+0.01231662080888645j),28.450422048568726
909,182x182,33124,10010,2,2,55.0,55.0,55,79,(0.1459180054393607+0j),22.124346494674683
910,183x183,33489,25254,2,2,138.0,138.0,138,153,(0.06765152327767249+0j),103.86783051490784
911,183x183,33489,23607,2,2,129.0,129.0,129,142,(0.06521598760390357+0.015804546462337678j),98.18842244148254
912,183x183,33489,21777,2,2,119.0,119.0,119,140,(0.07377173082268434+0.00330637185674099j),89.76834511756897
913,183x183,33489,20130,2,2,110.0,110.0,110,126,(0.08268816223128075+0j),72.49196815490723
914,183x183,33489,18483,2,2,101.0,101.0,101,118,(0.08341312676428304+0.026324490928784913j),59.470229625701904
915,183x183,33489,16836,2,2,92.0,92.0,92,110,(0.09124609427600361+0j),50.332141399383545
916,183x183,33489,15189,2,2,83.0,83.0,83,98,(0.09496396831555465+0.03814162536112124j),41.15829300880432
917,183x183,33489,13542,2,2,74.0,74.0,74,97,(0.11574653032818764+0j),36.43762540817261
918,183x183,33489,11895,2,2,65.0,65.0,65,80,(0.11944635457733152+0.006758212231962937j),30.234716176986694
919,183x183,33489,10065,2,2,55.0,55.0,55,76,(0.13650719086764576+0j),21.86487102508545
920,184x184,33856,25392,2,2,138.0,138.0,138,152,(0.06443288477593519+0j),105.87653946876526
921,184x184,33856,23736,2,2,129.0,129.0,129,145,(0.06995707286334366+0j),102.24843573570251
922,184x184,33856,22080,2,2,120.0,120.0,120,133,(0.07484132177500506+0.0056626135438459175j),86.69146680831909
923,184x184,33856,20424,2,2,111.0,111.0,111,131,(0.07969807105407938+0.025202256945755515j),73.08665609359741
924,184x184,33856,18768,2,2,102.0,102.0,102,126,(0.08937916111584684+0j),62.19319772720337
925,184x184,33856,17112,2,2,93.0,93.0,93,107,(0.09163547471163713+0j),52.39419484138489
926,184x184,33856,15272,2,2,83.0,83.0,83,105,(0.10635509649184391+0.015862875736636715j),42.64569163322449
927,184x184,33856,13616,2,2,74.0,74.0,74,90,(0.11149465079098415+0.007709714518753471j),34.870288610458374
928,184x184,33856,11960,2,2,65.0,65.0,65,80,(0.12438249760050654+0.0017072559467130554j),29.385361909866333
929,184x184,33856,10304,2,2,56.0,56.0,56,73,(0.13496330314119973+0.01837753019175032j),24.439900398254395
930,185x185,34225,25715,2,2,139.0,139.0,139,153,(0.0647952629888933+0j),111.90144038200378
931,185x185,34225,24050,2,2,130.0,130.0,130,154,(0.06822354080405262+0j),98.3343665599823
932,185x185,34225,22385,2,2,121.0,121.0,121,137,(0.07014355139623688+0.015782893556531376j),89.42376661300659
